climactor_id,plan_type,plan_name,plan_adopted_year,plan_end_year,plan_boundary,plan_boundary_desc,plan_url,plan_comments,datasource_id
fe956d282d0d2584,NA,弘前市地球温暖化防止率先行動計画（地方公共団体実行計画事務事業編）,NA,NA,NA,NA,http://www.city.hirosaki.aomori.jp/jouhou/keikaku/hirosakishichikyuuondankaboushi.html,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
76fde5c36481268c,NA,地球温暖化対策今別町行動プラン,NA,NA,NA,NA,NA,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
6eb4d63a1107ec1e,NA,田舎館村環境保全率先行動計画（田舎館村地球温暖化対策推進実行計画）,NA,NA,NA,NA,NA,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
41f7c78bd2c3358a,NA,板柳町地球温暖化対策推進実行計画,NA,NA,NA,NA,NA,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
1c29e517b9e02d33,NA,第１次風間浦村地球温暖化対策実行計画,NA,NA,NA,NA,NA,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
d25714f537b8febe,NA,第３次黒石市地球温暖化対策実行計画,NA,NA,NA,NA,http://www.city.kuroishi.aomori.jp/Administrative_Info/Image/Ad_Chikyu_ondanka_jikkou.pdf,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
dd4e14e90c9468f3,NA,三沢市役所エコオフィスプラン,NA,NA,NA,NA,NA,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
295020db6c2dae46,NA,第3期むつ市地球温暖化対策推進実行計画,NA,NA,NA,NA,https://www.city.mutsu.lg.jp/kurashi/kankyo/kankyo/ondanka.html,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
653e286dcb118086,NA,おいらせ町地球温暖化対策実行計画,NA,NA,NA,NA,NA,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
100925f8460b3a92,NA,第2次大間町地球温暖化対策実行計画,NA,NA,NA,NA,https://www.town.ooma.lg.jp,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
98d5d70cb5bbaf6a,NA,六戸町地球温暖化対策実行計画,NA,NA,NA,NA,http://www.town.rokunohe.aomori.jp/machi_kankyou_globalwarmingplan.html,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
065fb30cd1fd4796,NA,第１次佐井村地球温暖化対策実行計画,NA,NA,NA,NA,NA,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
27dcd1147fa93983,NA,七戸町地球温暖化対策実行計画【事務事業編】,NA,NA,NA,NA,https://www.town.shichinohe.lg.jp/gyosei/keikaku/post-364.html,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
8caa3a4a8c93c010,NA,新郷村地球温暖化対策実行計画（事務事業編）,NA,NA,NA,NA,NA,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
f2a054219b3271d1,NA,東北町地球温暖化対策実行計画,NA,NA,NA,NA,https://www.town.tohoku.lg.jp,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
23d0104f0fcc197d,NA,第5次十和田市役所環境保全率先行動計画,NA,NA,NA,NA,http://www.city.towada.lg.jp/,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
6ce51ed8f01619e4,NA,つがる市地球温暖化対策実行計画,NA,NA,NA,NA,http://www.city.tsugaru.aomori.jp/group/15/kihonnkeikaku.pdf,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
5b5d0fd770d12662,NA,第４次鶴田町地球温暖化対策実行計画,NA,NA,NA,NA,http://www.town.tsuruta.lg.jp/syoukai/syoukai-kakusyu/kankyou.html,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
096bcfec93300a4a,NA,蓬田村地球温暖化対策推進実行計画,NA,NA,NA,NA,NA,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
1c196d92ba7d2d95,NA,第四次我孫子市地球温暖化対策実行計画「あびこエコ・プロジェクト５」,NA,NA,NA,NA,https://www.city.abiko.chiba.jp/anshin/kankyo_kougai/chikyuondanka/eco_pro/ekopuro5.html,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
67df3ade60af63a9,NA,第3次　旭市地球温暖化対策推進実行計画（事務事業編）,NA,NA,NA,NA,https://www.city.asahi.lg.jp/soshiki/8/1034.html,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
548a29e6b5cabd6c,NA,千葉市地球温暖化対策実行計画　改定版,NA,NA,NA,NA,http://www.city.chiba.jp/kankyo/kankyohozen/hozen/ondanka/onntaikeikaku_kaitei.html,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
231a42580289a23e,NA,千葉県地球温暖化防止対策実行計画事務事業編（第4次）～千葉県庁エコオフィスプラン～,NA,NA,NA,NA,https://www.pref.chiba.lg.jp/shigen/chikyuukankyou/eop.html,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
298ebbe26125ba2a,NA,長南町地球温暖化防止実行計画（役場事務事業編）,NA,NA,NA,NA,http://www.town.chonan.chiba.jp/sizen/taiyoukou/10062/,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
1e10d3c65ee46400,NA,銚子市地球温暖化対策実行計画（事務事業編）,NA,NA,NA,NA,http://www.city.choshi.chiba.jp/simin/gyousei/cat04/kankyouhozen/ondankataisakukeikaku_H30.html,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
535d55831ba10356,NA,長生村地球温暖化対策実行計画,NA,NA,NA,NA,http://www.vill.chosei.chiba.jp/0000000092.html,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
123cdcf65b2649b1,NA,船橋市地球温暖化対策実行計画（第５次ふなばしエコオフィスプラン）,NA,NA,NA,NA,https://www.city.funabashi.lg.jp/machi/kankyou/004/p020682.html,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
21d37c5437fb4f40,NA,第１次富津市地球温暖化対策実行計画,NA,NA,NA,NA,https://www.city.futtsu.lg.jp/0000005566.html,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
2096e2ffa905f243,NA,市原エコ・アクションプランー市原市地球温暖化対策実行計画（事務事業編）ー,NA,NA,NA,NA,https://www.city.ichihara.chiba.jp/article?articleId=60237f5aece4651c88c1922e,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
8d1812a9187abc88,NA,第三次市川市地球温暖化対策実行計画（事務事業編）,NA,NA,NA,NA,http://www.city.ichikawa.lg.jp/env01/1521000002.html,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
5f31a4c1a11e1637,NA,一宮町地球温暖化対策実行計画,NA,NA,NA,NA,http://www.town.ichinomiya.chiba.jp/machizukuri/207/13.html,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
a38237ba629ca7ab,NA,印西市地球温暖化対策実行計画（事務事業編）,NA,NA,NA,NA,https://www.city.inzai.lg.jp/0000001188.html,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
60731cb6d817bcde,NA,いすみ市地球温暖化対策実行計画（事務事業編）,NA,NA,NA,NA,http://www.city.isumi.lg.jp,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
e1b319822a62e56c,NA,鎌ケ谷市公共施設エコアクションプラン~鎌ケ谷市地球温暖化対策実行計画（事務事業）~,NA,NA,NA,NA,https://www.city.kamagaya.chiba.jp/smph/sesakumidashi/sesaku-kankyou/h300416eco-actionp.html,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
38a5172a1152a636,NA,鴨川市地球温暖化対策実行計画（事務事業編）,NA,NA,NA,NA,http://www.city.kamogawa.lg.jp/ikkrwebBrowse/material/files/group/14/jimujigyohen.pdf,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
9241c3540ddb198f,NA,柏市エコアクションプラン,NA,NA,NA,NA,https://www.city.kashiwa.lg.jp/kankyoseisaku/ecosite/keikaku/jisshikeikaku/eco.html,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
5e14e40e60ae9cb7,NA,第２次香取市地球温暖化対策実行計画　～香取市の事務・事業における地球温暖化対策～,NA,NA,NA,NA,https://www.city.katori.lg.jp/smph/living/kankyohozen/taiki/omshitsukoka-gas.html,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
8e39f7dfeb72a9c1,NA,第３次勝浦市地球温暖化防止対策実行計画,NA,NA,NA,NA,https://www.city.katsuura.lg.jp/Info/304,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
42b3e192a0a6817d,NA,第4次君津市地球温暖化対策実行計画,NA,NA,NA,NA,https://www.city.kimitsu.lg.jp/soshiki/114/6124.html,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
06c8cf576ea4d943,NA,第3次木更津市地球温暖化対策実行計画,NA,NA,NA,NA,https://www.city.kisarazu.lg.jp/shisei/keikaku/keikau/1001320.html,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
c7cbcf13a24ee362,NA,九十九里町地球温暖化対策実行計画,NA,NA,NA,NA,http://www.town.kujukuri.chiba.jp/0000005070.html,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
ca37bedd87a2b6ad,NA,鋸南町地球温暖化対策実行計画（事務事業編）,NA,NA,NA,NA,https://www.town.kyonan.chiba.jp,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
c4dd41e6a08acb51,NA,松戸市地球温暖化対策実行計画(事務事業編),NA,NA,NA,NA,https://www.city.matsudo.chiba.jp/jigyosya/seikatu/sinosesaku/ondankataisakujikkou.html,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
0fe5882aed7d59ae,NA,第3次南房総市地球温暖化対策実行計画,NA,NA,NA,NA,https://www.city.minamiboso.chiba.jp/0000014528.html,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
eb1926140fefb57d,NA,第二次茂原市地球温暖化対策実行計画（事務事業編）,NA,NA,NA,NA,https://www.city.mobara.chiba.jp/0000005445.html,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
d1d43c36193d533f,NA,第1次長柄町地球温暖化対策実行計画,NA,NA,NA,NA,https://www.tooen.nagara.chiba.jp/soshiki/1/6476.html,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
12b33d316e86e5b3,NA,ストップ温暖化！流山市役所率先実行計画,NA,NA,NA,NA,http://www.city.nagareyama.chiba.jp/information/1007116/1007469/1007474.html,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
385dd3753a0a2f1a,NA,習志野市地球温暖化対策実行計画　ー市職員による第4次行動ー,NA,NA,NA,NA,https://www.city.narashino.lg.jp/soshiki/kankyoseisaku/gyomu/keikaku/toshikankyou/ondankabousitaisaku2017kousin.html,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
8166b7ec60fe26ae,NA,成田市役所エコオフィスアクション（第4次成田市環境保全率先実行計画）,NA,NA,NA,NA,http://www.city.narita.chiba.jp/shisei/page107800.html,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
7ffa61a2e6d597a7,NA,第４次野田市地球温暖化対策実行計画,NA,NA,NA,NA,http://www.city.noda.chiba.jp/shisei/keikaku/keikakusho/1011768.html,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
37243aeb11fb8443,NA,大網白里市地球温暖化対策実行計画（事務事業編）,NA,NA,NA,NA,http://www.city.oamishirasato.lg.jp/0000009543.html,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
c604953f098a52f1,NA,大多喜町地球温暖化対策実行計画,NA,NA,NA,NA,NA,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
dec07f51b1e64936,NA,栄町地球温暖化対策実行計画,NA,NA,NA,NA,NA,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
80c2560e03943753,NA,第二次佐倉市地球温暖化対策実行計画（事務事業編）,NA,NA,NA,NA,https://www.city.sakura.lg.jp/soshiki/seikatsukankyoka/267/5073.html,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
6702f338e40b194a,NA,芝山町地球温暖化対策実行計画,NA,NA,NA,NA,NA,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
2feb71af11e4682a,NA,白井市第５次地球温暖化対策実行計画（事務事業編）,NA,NA,NA,NA,http://www.city.shiroi.chiba.jp/ikkrwebBrowse/material/files/group/25/keikaku.pdf,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
d6376bba496ab55c,NA,第3期白子町地球温暖化対策実行計画（事務事業編）,NA,NA,NA,NA,NA,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
ff9b1dc81a8fffc8,NA,袖ケ浦市地球温暖化対策実行計画,NA,NA,NA,NA,https://www.city.sodegaura.lg.jp/soshiki/kankyo/tikyuuonndannkataisaku.html,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
7874304c5ed475ef,NA,第２次匝瑳市地球温暖化防止実行計画,NA,NA,NA,NA,"http://www.city.sosa.lg.jp/index.cfm/18,39454,266,532,html",Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
6cf804dc2b69fad8,NA,多古町地球温暖化対策実行計画,NA,NA,NA,NA,http://www.town.tako.chiba.jp/docs/2018011700176,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
c91b5f80748b7083,NA,第四次館山市地球温暖化対策実行計画,NA,NA,NA,NA,http://www.city.tateyama.chiba.jp/kurashi/cate000098.html,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
8908735ee041df53,NA,東金市地球温暖化対策実行計画,NA,NA,NA,NA,http://www.city.togane.chiba.jp/0000005827.html,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
aa551e3aa4c468b4,NA,富里市地球温暖化対策実行計画（事務事業編）,NA,NA,NA,NA,http://www.city.tomisato.lg.jp/0000001245.html,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
c80705efe443b342,NA,浦安市地球温暖化対策実行計画,NA,NA,NA,NA,http://www.city.urayasu.lg.jp/shisei/keikaku/keikaku/toshikankyo/1018467.html,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
22dfe82c8b5c7555,NA,八街市役所地球温暖化対策実行計画（事務事業編）,NA,NA,NA,NA,https://www.city.yachimata.lg.jp/soshiki/21/,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
1ba34f68d712ae8f,NA,八千代市地球温暖化対策実行計画（事務事業編）,NA,NA,NA,NA,http://www.city.yachiyo.chiba.jp/123508/page000007.html,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
3e44c9b8c3276b6c,NA,横芝光町地球温暖化対策実行計画,NA,NA,NA,NA,https://www.town.yokoshibahikari.chiba.jp/soshiki/5/16657.html,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
fae5e9abefacfa23,NA,四街道市地球温暖化防止実行計画,NA,NA,NA,NA,https://www.city.yotsukaido.chiba.jp/smph/shisei/torikumi/koso/kankyo-ryokuka/ondankaboushikeikaku.html,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
5f381b866e9a6511,NA,第4次愛南町地球温暖化対策実行計画,NA,NA,NA,NA,https://www.town.ainan.ehime.jp/kurashi/chosei/seisaku/kakushukeikaku/files/R4ondankataisaku.pdf,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
1015455b02cb7381,NA,愛媛県地球温暖化対策実行計画,NA,NA,NA,NA,https://www.pref.ehime.jp/kankyou/k-hp/theme/ondanka/keikaku.html,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
dd438de39adfffb4,NA,第３次伊方町地球温暖化対策実行計画,NA,NA,NA,NA,https://www.town.ikata.ehime.jp/soshiki/32/124.html,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
6acf2241ca9b26be,NA,今治市地球温暖化対策実行計画（事務事業編）,NA,NA,NA,NA,https://www.city.imabari.ehime.jp/kankyou/parts/ondanka_taisaku_keikaku.pdf,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
b00f6705f73cc9b8,NA,第4次伊予市地球温暖化対策実行計画,NA,NA,NA,NA,https://www.city.iyo.lg.jp/kankyohozen/tikyuondankabousi.html,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
e9cc8836f164c76a,NA,久万高原町地球温暖化対策実行計画書（地球温暖化対策推進法第２１条に基づく実行計画書）,NA,NA,NA,NA,NA,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
040f8ee754974466,NA,松野町地球温暖化対策実行計画（事務事業編）,NA,NA,NA,NA,NA,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
13134f30551ec20d,NA,第5期　松山市役所　温暖化対策実行計画（地球温暖化対策地方公共団体実行計画（事務事業編））,NA,NA,NA,NA,https://www.city.matsuyama.ehime.jp/kurashi/kurashi/seikatsu/kankyo/jikkoukeikaku.html,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
b70d7e1c31578f39,NA,エコアクションプランにいはま４(新居浜市地球温暖化対策率先行動計画),NA,NA,NA,NA,https://www.city.niihama.lg.jp/soshiki/zerocarbon/ekoakusyonpran4sakutei.html,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
0b3417cc6182d559,NA,大洲市第五期地球温暖化対策実行計画,NA,NA,NA,NA,https://www.city.ozu.ehime.jp,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
a4d57f9806f87f64,NA,第4期西条市地球温暖化対策実行計画,NA,NA,NA,NA,https://www.city.saijo.ehime.jp/soshiki/kankyo/jikkokeikaku.html,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
e93ec46db066d215,NA,第3期四国中央市地球温暖化対策実行計画,NA,NA,NA,NA,https://www.city.shikokuchuo.ehime.jp/soshiki/15/1346.html,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
3f8c2216610af11d,NA,第4次砥部町地球温暖化対策実行計画,NA,NA,NA,NA,https://www.town.tobe.ehime.jp/,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
39eff3850f80cba5,NA,とうおんスマートエコタウン計画,NA,NA,NA,NA,https://www.city.toon.ehime.jp/soshiki/10/13935.html,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
ded58d20abc19da7,NA,内子町地球温暖化対策実行計画　事務事業編　（内子町第5次エコオフィスプラン）,NA,NA,NA,NA,https://www.town.uchiko.ehime.jp/soshiki/10/dai5ji-ecoofficeplan.html,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
36b45f943ae914fa,NA,宇和島市第３次地球温暖化対策実行計画,NA,NA,NA,NA,http://www.city.uwajima.ehime.jp/soshiki/15/ondanka-kekka.html,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
aa6e3146dcfca839,NA,第3次八幡浜市地球温暖化対策実行計画,NA,NA,NA,NA,https://www.city.yawatahama.ehime.jp/doc/2019041200025/,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
c71ce05b2200b913,NA,あわら市地球温暖化対策実行計画,NA,NA,NA,NA,NA,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
