,iso,entity_type,climactor_id,baseline_value,baseline_year,inv_year,target_year,target_value,target_record,GDAM_id,target_year_emission,annualised_ambition_from_baseline,annualised_ambition,2019_emissions_for_total_ambition,2030_emissions,absolute_ambition
5445,UKR,City,9f397d120083609f,138587.2,2016,2016.0,2030,40.2,9f397d120083609f_2030,UKR.14.12.007.001,82875.1456,0.02442932268480691,0.02442932268480691,128676.52833690043,82875.1456,45801.38273690043
5449,UKR,City,9f3ee01c226a84a7,204435.2,2007,2020.0,2030,30.0,9f3ee01c226a84a7_2030,UKR.53.06.023.001,143104.63999999998,0.01147245147239806,0.007938790839914889,178000.4079230072,143104.63999999998,34895.767923007224
5454,ESP,City,9f4618217419e594,1588.4,2007,2015.0,2030,40.0,9f4618217419e594_2030,ESP.10.03.03106,953.04,0.014736758555106588,0.014970815997791265,1329.1905400783726,953.04,376.1505400783726
5455,BEL,City,9f4e0691b0110aed,29989.0,2006,2006.0,2050,60.0,9f4e0691b0110aed_2050,BEL.3.4.3.4_1,11995.6,0.010739155848709325,0.010739155848709325,26061.693899501883,23143.106595606245,2918.587303895638
5458,ITA,City,9f7fdf0e502c785a,66446.8,2008,2008.0,2030,45.0,9f7fdf0e502c785a_2030,ITA.5.28.023,36545.740000000005,0.017032682327296378,0.017032682327296378,55005.22338377602,36545.740000000005,18459.483383776016
5459,ITA,City,9f84916951adf203,58687.5,2005,2005.0,2030,40.0,9f84916951adf203_2030,ITA.3.17.009,35212.5,0.01354986801622915,0.01354986801622915,48483.89512621054,35212.5,13271.39512621054
5463,ITA,City,9f931a5dd7fa4407,527005.3,2020,2020.0,2030,100.0,9f931a5dd7fa4407_2030,ITA.3.16.024,0.0,0.07177346253629313,0.07177346253629313,567755.0454870567,0.0,567755.0454870567
5466,BEL,City,9fa20b438106a6b2,58525.0,2011,2020.0,2030,40.0,9fa20b438106a6b2_2030,BEL.2.2.2.5_1,35115.0,0.01786680031720378,0.03021184905201202,50664.59304346058,35115.0,15549.593043460583
5912,ESP,City,a02330ab3157e5c5,10846.8,2013,2013.0,2030,40.0,a02330ab3157e5c5_2030,ESP.12.36.36025,6508.079999999999,0.019989654407636115,0.019989654407636115,9609.163762173172,6508.079999999999,3101.0837621731725
5913,ITA,City,a02633f95e405b6d,3540.15,2013,2013.0,2030,40.0,a02633f95e405b6d_2030,ITA.19.83.056,2124.09,0.019989654407636115,0.019990017578525476,3136.213546175587,2124.09,1012.1235461755869
5915,ESP,City,a032f87d68bc2488,67301.2,2008,2016.0,2030,40.0,a032f87d68bc2488_2030,ESP.14.30.30038,40380.719999999994,0.015411747273741838,0.017435482424296822,56731.45943300471,40380.719999999994,16350.739433004717
5916,ESP,City,a03456c5ddfa7ae8,5037.93,2005,2005.0,2030,40.0,a03456c5ddfa7ae8_2030,ESP.09.17.17109,3022.7580000000003,0.01354986801622915,0.013549764549535492,4162.018654282256,3022.7580000000003,1139.2606542822555
5918,ESP,City,a03779cc996a9221,73816.6974,2005,2012.0,2030,40.0,a03779cc996a9221_2030,ESP.09.08.08221,44290.01844,0.01354986801622915,0.013154581072727378,60982.67970700436,44290.01844,16692.66126700436
5920,ESP,City,a041268494572c56,6857.9885,2007,2012.0,2030,40.0,a041268494572c56_2030,ESP.01.11.11003,4114.7931,0.014736758555106588,0.013587508875264387,5738.839988772518,4114.7931,1624.0468887725183
5921,BEL,City,a06205637a951fcd,114158.9,2012,2012.0,2030,40.0,a06205637a951fcd_2030,BEL.2.1.1.19_1,68495.34,0.018868708060818307,0.018868708060818307,99907.86212649666,68495.34,31412.522126496668
5925,BEL,City,a0661183ccad3dea,185598.0,2011,2020.0,2030,40.0,a0661183ccad3dea_2030,BEL.2.2.1.2_1,111358.8,0.01786680031720378,0.02409743959612287,160670.60469338228,111358.8,49311.80469338228
5926,ITA,City,a0830f49ccc08897,1381.477,2014,2014.0,2030,40.0,a0830f49ccc08897_2030,ITA.19.83.022,828.8862,0.021252193235536287,0.021252648655147865,1240.7882386683862,828.8862,411.9020386683861
5927,ESP,City,a0a960684a47b3d4,9318.9,2011,2011.0,2030,42.0,a0a960684a47b3d4_2030,ESP.06.39.39036,5404.962,0.018626982412723203,0.018626982412723203,8017.473922181377,5404.962,2612.5119221813766
5929,ESP,City,a0d9845b4613c342,3456.8,2010,2010.0,2030,40.0,a0d9845b4613c342_2030,ESP.12.32.32060,2074.08,0.01696592574647271,0.01696592574647271,2963.4076595805363,2074.08,889.3276595805364
5931,UKR,City,a0ed9a441283fe58,49950.4,2016,2016.0,2030,32.6,a0ed9a441283fe58_2030,UKR.53.02.001.001,33666.569599999995,0.020359256953257132,0.020359256953257132,46961.23261213417,33666.569599999995,13294.663012134173
5936,ITA,City,a1198aac9e7c5ff1,122068.4,2005,2018.0,2030,43.0,a1198aac9e7c5ff1_2030,ITA.8.34.032,69578.988,0.01440981240971495,0.01440981240971495,99621.35557473796,69578.988,30042.36757473796
5938,GRC,City,a11a6d2f6f567d65,349469.8,2013,2013.0,2030,40.0,a11a6d2f6f567d65_2030,GRC.1.1.06.01,209681.87999999998,0.019989654407636115,0.019989654407636115,309594.7687920775,209681.87999999998,99912.88879207752
5939,UKR,City,a11b4660dd56891c,66975.2,2016,2016.0,2030,31.0,a11b4660dd56891c_2030,UKR.32.14.003.001,46212.88799999999,0.01947486109734764,0.01947486109734764,63137.912250012065,46212.88799999999,16925.024250012073
5944,USA,City,a176641dcc61a053,233059.0,2019,2019.0,2030,50.0,a176641dcc61a053_2030,USA.36.9.1600000US3959234,116529.5,0.03754823579391897,0.03754823579391897,233059.0,116529.5,116529.5
5952,CAN,City,a19c61270f3cc59e,341540.0,2016,2016.0,2030,33.33,a19c61270f3cc59e_2030,CAN.35.43.052,227704.71800000002,0.020759475162676067,0.020759475162676067,320707.936940805,227704.71800000002,93003.21894080497
5962,ESP,City,a1e7481caec4882d,11683.6,2010,2010.0,2030,40.6,a1e7481caec4882d_2030,ESP.12.15.15047,6940.0584,0.01718340462275436,0.01718340462275436,9996.06359611069,6940.0584,3056.005196110689
5965,ESP,City,a21c232b99eb1a35,23024.0,2008,2017.0,2030,41.0,a21c232b99eb1a35_2030,ESP.14.30.30025,13584.160000000002,0.015740307709171564,0.020053599388983212,19336.927893640408,13584.160000000002,5752.767893640406
5968,BEL,City,a220a5a75636522c,47997.11,2011,2018.0,2030,40.0,a220a5a75636522c_2030,BEL.2.4.2.29_1,28798.266,0.01786680031720378,0.029349992020180293,41550.68851622746,28798.266,12752.422516227463
5969,ITA,City,a221736eba4ab752,16687.8,2015,2015.0,2030,28.0,a221736eba4ab752_2030,ITA.5.23.087,12015.215999999999,0.016593506486310527,0.016593506486310527,15607.429172874712,12015.215999999999,3592.2131728747136
5970,ESP,City,a229c46299becb06,9148.6,2010,2010.0,2030,40.4,a229c46299becb06_2030,ESP.12.27.27026,5452.565600000001,0.017111009791541898,0.017111009791541898,7832.400253844561,5452.565600000001,2379.8346538445603
5971,ITA,City,a241546285557786,4707.0,2017,2017.0,2030,40.0,a241546285557786_2030,ITA.3.13.217,2824.2,0.026220339705550266,0.026217464423307302,4463.39781376254,2824.2,1639.1978137625401
5973,BEL,City,a2458467cb5318cc,108365.0,2011,2020.0,2050,40.0,a2458467cb5318cc_2050,BEL.2.3.4.12_1,65019.0,0.008664817327093566,0.010075299203897492,101077.19760835227,90516.56537302946,10560.632235322817
5975,ITA,City,a29be46c5313b856,8614.8,2008,2008.0,2040,41.0,a29be46c5313b856_2040,ITA.5.24.071,5082.732,0.010795028625200098,0.010795028625200098,7645.29755190407,6784.902105347816,860.3954465562538
5976,ITA,City,a2a163db16dcacad,10890.8,2012,2012.0,2030,41.7,a2a163db16dcacad_2030,ITA.8.36.029,6349.336399999999,0.01955212962089692,0.01955212962089692,9484.868964514873,6349.336399999999,3135.532564514874
5977,BEL,City,a2bbbb492970abae,19818.6,2006,2006.0,2030,45.0,a2bbbb492970abae_2030,BEL.3.4.3.8_1,10900.23,0.015602279011970532,0.015602279011970532,16154.397569676896,10900.23,5254.167569676896
5980,ESP,City,a2bfbf4749ddbec3,1751.6,2010,2015.0,2030,40.0,a2bfbf4749ddbec3_2030,ESP.10.46.46217,1050.9599999999998,0.01696592574647271,0.02275979658574534,1501.5924718008757,1050.9599999999998,450.6324718008759
5983,GBR,City,a31425e1b95910e2,730400.0,2020,2019.0,2045,100.0,a31425e1b95910e2_2045,GBR.1.09.138.40,0.0,0.028113826656066543,0.0270180507087725,751528.3374049239,58819.28559201593,692709.0518129079
5984,PER,City,a328f91d3be9b7c8,998000.0,2019,2019.0,2030,10.0,a328f91d3be9b7c8_2030,PER.15.1.22_1,898200.0,0.008702207766035697,0.008702207766035697,998000.0,898200.0,99800.0
5990,BEL,City,a33dc9840cd00d6a,39938.41,2011,2018.0,2030,40.0,a33dc9840cd00d6a_2030,BEL.2.4.1.11_1,23963.046000000002,0.01786680031720378,0.029322218208180706,34574.34069975014,23963.046000000002,10611.294699750135
5993,ESP,City,a37b4887404ca970,192910.9,2005,2009.0,2030,55.0,a37b4887404ca970_2030,ESP.04.07.07015,86809.90499999998,0.01768475295469374,0.01768475295469374,150268.91734852418,86809.90499999998,63459.01234852419
5995,ESP,City,a382b81fb70129af,1574.0,2005,2005.0,2030,30.0,a382b81fb70129af_2030,ESP.09.25.25163,1101.8,0.010549831729349979,0.010549831729349979,1356.8120807649564,1101.8,255.0120807649564
5996,UKR,City,a38488216c84c125,71911.7,2016,2016.0,2030,33.61,a38488216c84c125_2030,UKR.18.04.045.001,47742.17762999999,0.020912443819598447,0.020912443819598447,67493.84165982904,47742.17762999999,19751.664029829044
6011,ESP,City,a3ac09463a715ba5,167145.8,2005,2017.0,2030,42.0,a3ac09463a715ba5_2030,ESP.04.07.07003,96944.564,0.014125104588171622,0.026070979043145037,136962.21686849813,96944.564,40017.65286849813
6012,GBR,City,a3b1a7de2162622d,1802300.44,2019,2019.0,2030,100.0,a3b1a7de2162622d_2030,GBR.1.01.83,0.0,0.06504108943996267,0.06504108943996267,1802300.44,0.0,1802300.44
6015,ESP,City,a3da4069435bf421,8099.1,2010,2015.0,2030,40.0,a3da4069435bf421_2030,ESP.10.46.46118,4859.46,0.01696592574647271,0.027813375372591098,6943.107780522078,4859.46,2083.6477805220784
6019,ESP,City,a3e1d5a0f640af32,1897.47,2007,2015.0,2030,40.0,a3e1d5a0f640af32_2030,ESP.10.03.03100,1138.482,0.014736758555106588,0.01923751273670682,1587.823705667659,1138.482,449.34170566765897
6022,ITA,City,a4049008f285bea1,35103.31,2007,2007.0,2030,40.0,a4049008f285bea1_2030,ITA.8.35.027,21061.985999999997,0.014736758555106588,0.014736753168678618,29374.834788112898,21061.985999999997,8312.8487881129
6023,ESP,City,a407cac0f64a64de,2706.5,2010,2010.0,2030,40.0,a407cac0f64a64de_2030,ESP.10.46.46261,1623.8999999999999,0.01696592574647271,0.01696592574647271,2320.1986897288593,1623.8999999999999,696.2986897288595
6025,BEL,City,a41625faf24706dc,279525.0,2006,2014.0,2050,40.0,a41625faf24706dc_2050,BEL.3.2.5.4_1,167715.0,0.007676410001614453,0.007676410001614453,252879.5795389913,232327.29388213367,20552.285656857624
6029,ESP,City,a4252e7944e59d5a,29639.0,2010,2010.0,2030,40.0,a4252e7944e59d5a_2030,ESP.10.46.46116,17783.399999999998,0.01696592574647271,0.01696592574647271,25408.597437603425,17783.399999999998,7625.197437603427
6030,ESP,City,a43c6e112c8dc864,2967.095,2005,2019.0,2030,49.0,a43c6e112c8dc864_2030,ESP.09.25.25151,1513.2184499999998,0.016078941838955307,0.03691755942327579,2364.694436690275,1513.2184499999998,851.475986690275
6031,ESP,City,a45e11eb8e290f9d,48842.9,2010,2010.0,2030,40.0,a45e11eb8e290f9d_2030,ESP.12.15.15065,29305.74,0.01696592574647271,0.01696592574647271,41871.5065887891,29305.74,12565.766588789102
6034,BEL,City,a48618c479639e18,77135.8,2011,2020.0,2030,40.0,a48618c479639e18_2030,BEL.2.1.3.3_1,46281.48,0.01786680031720378,0.02989061826888162,66775.80377756116,46281.48,20494.323777561156
6035,UKR,City,a49717ed089ec956,81527.8,2016,2016.0,2030,30.0,a49717ed089ec956_2030,UKR.56.08.017.001,57069.46,0.01891700620110659,0.01891700620110659,76987.9873359484,57069.46,19918.527335948405
6036,ESP,City,a49c51352dcc6438,1871.0,2007,2007.0,2030,40.0,a49c51352dcc6438_2030,ESP.10.03.03127,1122.6,0.014736758555106588,0.014736758555106588,1565.6733193695761,1122.6,443.0733193695762
6038,ITA,City,a4c6de3e4c979dd3,337787.0,2007,2007.0,2030,40.0,a4c6de3e4c979dd3_2030,ITA.3.97.042,202672.19999999998,0.014736758555106588,0.014736758555106588,282663.8661303533,202672.19999999998,79991.66613035332
6042,ESP,City,a507a4d72880737e,38645.23,2007,2007.0,2030,40.0,a507a4d72880737e_2030,ESP.10.03.03059,23187.138000000003,0.014736758555106588,0.015023363105605814,32338.752288562657,23187.138000000003,9151.614288562654
6050,ITA,City,a53db5337ba39211,16443.2,2011,2017.0,2030,40.11,a53db5337ba39211_2030,ITA.19.83.108,9847.832480000001,0.01790887689538523,0.03319292766776116,14229.859883709301,9847.832480000001,4382.0274037093
6053,ITA,City,a54efe01e68c767e,74939.2,2005,2017.0,2050,44.0,a54efe01e68c767e_2050,ITA.8.34.051,41965.952000000005,0.008136099925261986,0.009401514596340421,66840.27496458028,58157.220338204985,8683.054626375299
6054,ESP,City,a57e1dd40ff5c982,4564.4,2010,2010.0,2030,40.0,a57e1dd40ff5c982_2030,ESP.10.46.46162,2738.64,0.01696592574647271,0.01696592574647271,3912.918861776614,2738.64,1174.2788617766141
6055,ESP,City,a5ce666dea8b328e,1608.0,2010,2010.0,2030,40.0,a5ce666dea8b328e_2030,ESP.10.46.46158,964.8,0.01696592574647271,0.01696592574647271,1378.488635907632,964.8,413.68863590763203
6058,ITA,City,a6045779f6a2d44d,2936275.0,2019,2019.0,2050,100.0,a6045779f6a2d44d_2050,ITA.1.1.272,0.0,0.022611435601268326,0.022611435601268326,2936275.0,2283160.8819875754,653114.1180124246
6065,BEL,City,a650cc9176cbcba7,85502.93,2011,2011.0,2030,40.0,a650cc9176cbcba7_2030,BEL.2.3.4.21_1,51301.757999999994,0.01786680031720378,0.019478987933314595,74019.15681287479,51301.757999999994,22717.398812874795
6068,ITA,City,a663b22fb1c6af98,48213.8,2011,2011.0,2030,40.0,a663b22fb1c6af98_2030,ITA.19.82.043,28928.280000000002,0.01786680031720378,0.01786680031720378,41738.27519997949,28928.280000000002,12809.99519997949
6069,USA,City,a66c2319244b2b23,784138.0,2013,2017.0,2050,100.0,a66c2319244b2b23_2050,USA.38.34.1600000US4105350,0.0,0.018910284405250666,0.021226606315364105,699269.9085116232,566512.4963223742,132757.41218924895
6125,UKR,City,a6844a21ef8dfc53,53504.9,2013,2013.0,2030,35.0,a6844a21ef8dfc53_2030,UKR.23.10.019.001,34778.185000000005,0.017809950212084757,0.017809950212084757,48035.98909155495,34778.185000000005,13257.804091554943
6128,ITA,City,a69cf80fbf4c0373,409637.6,2005,2017.0,2030,65.0,a69cf80fbf4c0373_2030,ITA.3.20.030,143373.15999999997,0.020232978508021082,0.023545231753544726,307694.16038066085,143373.15999999997,164321.00038066087
6129,ITA,City,a69f33660e5873af,1644845.06,2019,2019.0,2030,100.0,a69f33660e5873af_2030,ITA.9.48.017,0.0,0.06504108943996267,0.06504108943996267,1644845.06,0.0,1644845.06
6135,ITA,City,a6a6e3577c6729f7,30678.8,2007,2007.0,2030,40.0,a6a6e3577c6729f7_2030,ITA.5.24.034,18407.28,0.014736758555106588,0.014736758555106588,25672.35629624551,18407.28,7265.076296245512
6136,ESP,City,a6ce2ca66add751d,9374.0,2015,2015.0,2030,40.0,a6ce2ca66add751d_2030,ESP.12.15.15040,5624.4,0.02268495988716035,0.02268495988716035,8551.913082775047,5624.4,2927.513082775047
6144,BEL,City,a6cf0f71c865f508,83073.0,2011,2020.0,2030,40.0,a6cf0f71c865f508_2030,BEL.2.1.3.4_1,49843.799999999996,0.017866800317204,0.021921372318155496,71915.58714907123,49843.799999999996,22071.787149071235
6145,ITA,City,a6ed4ef751cba618,13071.4,2011,2011.0,2030,42.0,a6ed4ef751cba618_2030,ITA.19.82.045,7581.412000000001,0.018626982412723203,0.018626982412723203,11245.920508472207,7581.412000000001,3664.508508472206
6147,ESP,City,a70443f39e904413,8802.1,2010,2018.0,2030,40.0,a70443f39e904413_2030,ESP.12.27.27041,5281.26,0.01696592574647271,0.030658862162395106,7545.767924205577,5281.26,2264.507924205577
6148,ESP,City,a715003467cb23a7,3252.145,2012,2010.0,2030,40.0,a715003467cb23a7_2030,ESP.12.32.32077,1951.2869999999998,0.018868708060818307,0.02592485505475617,2846.1631486934043,1951.2869999999998,894.8761486934045
6150,ESP,City,a72b9d91888bfda2,2309.7,2005,2020.0,2035,35.0,a72b9d91888bfda2_2035,ESP.09.43.43120,1501.3049999999998,0.010053688544371386,0.010713700673167681,2005.0193097150063,1630.646054416375,374.3732552986314
6151,ESP,City,a73d9954f84b6106,937876.6,2010,2010.0,2050,26.0,a73d9954f84b6106_2050,ESP.10.03.03014,694028.684,0.005794516663260696,0.005794516663260696,890084.189991512,834965.9817700438,55118.20822146814
6155,POL,City,a77c5ed89e736bbc,169865.2,2019,2019.0,2030,40.0,a77c5ed89e736bbc_2030,POL.7.12.8_1,101919.12000000001,0.031061016501513494,0.031061016501513494,169865.2,101919.12000000001,67946.08
6157,ITA,City,a77d4408388679a1,42459.0,2011,2017.0,2030,42.0,a77d4408388679a1_2030,ITA.19.87.016,24626.220000000005,0.018626982412723203,0.018626982412723203,36529.410688160526,24626.220000000005,11903.190688160521
6160,BIH,City,a793a6def9236657,171555.4,2010,2020.0,2030,40.0,a793a6def9236657_2030,BIH.2.7.8_1,102933.23999999999,0.01696592574647271,0.02620073128803546,147069.13515459464,102933.23999999999,44135.89515459465
6161,ESP,City,a7edbab1d20947fd,6087.8,2010,2010.0,2030,40.6,a7edbab1d20947fd_2030,ESP.12.32.32007,3616.1531999999997,0.01718340462275436,0.01718340462275436,5208.500458797173,3616.1531999999997,1592.3472587971737
6162,ESP,City,a809e4c002c6c8bb,68735.6,2017,2017.0,2030,40.0,a809e4c002c6c8bb_2030,ESP.12.15.15011,41241.36,0.026220339705550266,0.026220339705550266,65178.31458841225,41241.36,23936.95458841225
6163,ITA,City,a80fc3442bfe009c,8139.0,2010,2010.0,2030,40.0,a80fc3442bfe009c_2030,ITA.1.4.116,4883.4,0.01696592574647271,0.01696565799307259,6977.312815704115,4883.4,2093.912815704115
6166,ESP,City,a8290251618775ad,312541.9,2007,2019.0,2030,40.0,a8290251618775ad_2030,ESP.10.03.03099,187525.14,0.014736758555106588,0.019751679676715872,261538.48958582265,187525.14,74013.34958582264
6168,BEL,City,a8304a17a6994315,27957.67,2006,2014.0,2030,64.0,a8304a17a6994315_2030,BEL.3.2.6.13_1,10064.761199999999,0.02082624490269369,0.03381002333057426,21265.6133375872,10064.761199999999,11200.852137587202
6171,ITA,City,a834779e396fece0,204562.8,2005,2016.0,2030,42.0,a834779e396fece0_2030,ITA.11.109.006,118646.42400000001,0.014125104588171622,0.015763838090141924,167622.36668122807,118646.42400000001,48975.94268122806
6174,ESP,City,a8555a037905011c,6338.1,2018,2018.0,2030,40.0,a8555a037905011c_2030,ESP.12.32.32040,3802.86,0.028436155726361267,0.028436155726361267,6157.86880139075,3802.86,2355.0088013907502
6181,ITA,City,a8ae5640286295f8,39610.1,2011,2015.0,2030,42.57,a8ae5640286295f8_2030,ITA.11.42.014,22748.08043,0.018841777170802043,0.020537702897075683,34018.7476856776,22748.08043,11270.667255677596
6183,ESP,City,a8bf6dd54d25bd05,4939.0,2010,2015.0,2030,40.0,a8bf6dd54d25bd05_2030,ESP.10.46.46231,2963.4,0.01696592574647271,0.019871865966817337,4234.051848723752,2963.4,1270.6518487237522
6184,ESP,City,a8d49c92e6444f5e,1386.4,2005,2005.0,2030,40.0,a8d49c92e6444f5e_2030,ESP.09.43.43066,831.84,0.01354986801622915,0.01354986801622915,1145.3558628835492,831.84,313.5158628835492
6186,ESP,City,a8de2bef52d91310,936.5,2010,2010.0,2030,40.0,a8de2bef52d91310_2030,ESP.10.46.46064,561.9,0.01696592574647271,0.01696592574647271,802.8324673678466,561.9,240.93246736784658
6189,USA,City,a9106ec2aa92261b,1462236.0,2012,2019.0,2050,100.0,a9106ec2aa92261b_2050,USA.22.9.1600000US2511000,0.0,0.018408093274101978,0.022611435601268326,1283909.0337906242,1107119.6818522338,176789.3519383904
6191,ITA,City,a933fcd1c02fc1eb,52769.71,2008,2016.0,2030,40.0,a933fcd1c02fc1eb_2030,ITA.5.29.039,31661.825999999997,0.015411747273741838,0.0017236353081933053,44482.158745407556,31661.825999999997,12820.332745407559
6192,BEL,City,a940f0bfb44ad9e8,35190.3,2012,2012.0,2030,40.0,a940f0bfb44ad9e8_2030,BEL.2.1.1.5_1,21114.18,0.018868708060818307,0.018868708060818307,30797.315326181804,21114.18,9683.135326181804
6196,ESP,City,a94343d72f8565c1,32304.5,2005,2017.0,2050,27.0,a94343d72f8565c1_2050,ESP.04.07.07056,23582.285,0.005325617630194568,0.007470234340173354,29977.546440696733,29644.859517035784,332.6869236609491
6197,GRC,City,a95a560e0c16127d,2459.1,2019,2019.0,2030,40.0,a95a560e0c16127d_2030,GRC.5.1.45.07,1475.4599999999998,0.031061016501513494,0.031061016501513494,2459.1,1475.4599999999998,983.6400000000001
6199,BEL,City,a9663ece1e21cb58,139256.6,2011,2019.0,2030,40.0,a9663ece1e21cb58_2030,BEL.2.3.5.12_1,83553.96,0.01786680031720378,0.02279414646225275,120553.25019420714,83553.96,36999.29019420713
6200,ITA,City,a97fd4305818e40d,60990.8,2019,2019.0,2030,40.0,a97fd4305818e40d_2030,ITA.9.48.054,36594.48,0.031061016501513494,0.031061016501513494,60990.8,36594.48,24396.32
6202,USA,City,a9a7d80356d122de,542148.0,2005,2020.0,2045,100.0,a9a7d80356d122de_2045,USA.5.21.1600000US0668364,0.0,0.017479692102686295,0.028113826656066543,423544.80489606666,265417.7553148734,158127.04958119325
6205,ESP,City,a9b25b6801f738b6,2523.7,2005,2018.0,2030,40.0,a9b25b6801f738b6_2030,ESP.04.07.07021,1514.2199999999998,0.01354986801622915,0.02321139893372859,2084.921084217551,1514.2199999999998,570.7010842175514
6224,UKR,City,a9ba7bf77dbc88dd,86294.1,2010,2020.0,2030,40.0,a9ba7bf77dbc88dd_2030,UKR.71.08.015.001,51776.46,0.01696592574647271,0.01696592574647271,73977.26131584377,51776.46,22200.801315843775
6226,ESP,City,a9be7956c05d2f1e,4235.3,2017,2017.0,2030,40.0,a9be7956c05d2f1e_2030,ESP.12.15.15003,2541.18,0.026220339705550266,0.026220339705550266,4016.109785559483,2541.18,1474.9297855594832
6227,ITA,City,a9d8af7c8487a767,4482.486,2011,2011.0,2030,40.0,a9d8af7c8487a767_2030,ITA.19.87.026,2689.4916,0.01786680031720378,0.017866872025272373,3880.4498763436045,2689.4916,1190.9582763436047
